feedback_id,employee_id,department,feedback_date,feedback_text,rating,sentiment
FB29825,EMP29825,Customer Support,2025-08-30,The office environment is adequate.,3,Neutral
FB29826,EMP29826,Sales,2025-03-27,Average workplace experience overall.,3,Neutral
FB29827,EMP29827,Sales,2024-08-03,The workload is too heavy and I feel burned out.,1,Negative
FB29828,EMP29828,Marketing,2025-07-03,Lack of career progression and training.,1,Negative
FB29829,EMP29829,Customer Support,2025-02-03,"It's a standard job, nothing special to report.",3,Neutral
FB29830,EMP29830,Marketing,2025-03-05,Collaborative environment and friendly colleagues.,4,Positive
FB29831,EMP29831,Customer Support,2025-02-10,The compensation is below market average.,2,Negative
FB29832,EMP29832,Finance,2024-03-06,The new training program was very helpful.,4,Positive
FB29833,EMP29833,Operations,2025-02-28,Management doesn't listen to our concerns.,1,Negative
FB29834,EMP29834,Customer Support,2024-02-01,The tools we use are outdated and slow.,1,Negative
FB29835,EMP29835,Operations,2024-03-18,The compensation is below market average.,1,Negative
FB29836,EMP29836,HR,2024-02-02,"Just doing my daily tasks, things are normal.",3,Neutral
FB29837,EMP29837,Engineering,2025-04-24,The new training program was very helpful.,5,Positive
FB29838,EMP29838,Marketing,2025-09-27,Average workplace experience overall.,3,Neutral
FB29839,EMP29839,Sales,2024-11-14,"The work is okay, typical corporate environment.",3,Neutral
FB29840,EMP29840,HR,2025-11-24,Management doesn't listen to our concerns.,2,Negative
FB29841,EMP29841,Marketing,2024-12-18,"The work is okay, typical corporate environment.",3,Neutral
FB29842,EMP29842,Sales,2024-01-10,The management is very supportive and I feel valued.,5,Positive
FB29843,EMP29843,IT,2025-09-22,The management is very supportive and I feel valued.,5,Positive
FB29844,EMP29844,IT,2025-10-24,"Management is alright, some good days and bad days.",3,Neutral
FB29845,EMP29845,Sales,2025-07-12,"The benefits are fine, but could be better.",3,Neutral
FB29846,EMP29846,HR,2024-12-27,Communication from leadership is very poor.,1,Negative
FB29847,EMP29847,Operations,2024-09-22,The new training program was very helpful.,4,Positive
FB29848,EMP29848,Marketing,2025-09-30,The new training program was very helpful.,4,Positive
FB29849,EMP29849,Engineering,2025-08-23,I don't feel valued for the work I do.,1,Negative
FB29850,EMP29850,Operations,2024-04-01,"Management is alright, some good days and bad days.",3,Neutral
FB29851,EMP29851,HR,2025-01-03,"Poor work-life balance, too much overtime required.",1,Negative
FB29852,EMP29852,Sales,2025-04-27,I feel very appreciated by my manager.,5,Positive
FB29853,EMP29853,Engineering,2025-09-21,Communication from leadership is very poor.,2,Negative
FB29854,EMP29854,HR,2025-01-01,"Management is alright, some good days and bad days.",3,Neutral
FB29855,EMP29855,Sales,2025-02-19,The workload is too heavy and I feel burned out.,1,Negative
FB29856,EMP29856,Sales,2024-03-06,The new training program was very helpful.,4,Positive
FB29857,EMP29857,Finance,2025-08-05,Great work-life balance and excellent benefits.,4,Positive
FB29858,EMP29858,Sales,2024-11-27,The office environment is adequate.,3,Neutral
FB29859,EMP29859,HR,2025-04-26,Lack of career progression and training.,2,Negative
FB29860,EMP29860,HR,2024-07-08,I love the culture and the projects I am working on.,4,Positive
FB29861,EMP29861,Sales,2024-04-19,I love the culture and the projects I am working on.,5,Positive
FB29862,EMP29862,HR,2025-12-13,Collaborative environment and friendly colleagues.,4,Positive
FB29863,EMP29863,Sales,2025-05-08,The new training program was very helpful.,4,Positive
FB29864,EMP29864,Sales,2025-06-15,The compensation is below market average.,1,Negative
FB29865,EMP29865,Sales,2025-09-12,Communication from leadership is very poor.,1,Negative
FB29866,EMP29866,Marketing,2024-09-30,Lack of career progression and training.,1,Negative
FB29867,EMP29867,Operations,2024-01-06,"The work is okay, typical corporate environment.",3,Neutral
FB29868,EMP29868,IT,2024-06-08,Great work-life balance and excellent benefits.,5,Positive
FB29869,EMP29869,Customer Support,2025-12-23,I love the culture and the projects I am working on.,5,Positive
FB29870,EMP29870,Marketing,2025-01-19,"Management is alright, some good days and bad days.",3,Neutral
FB29871,EMP29871,Marketing,2025-12-09,I love the culture and the projects I am working on.,5,Positive
FB29872,EMP29872,IT,2025-02-13,"Management is alright, some good days and bad days.",3,Neutral
FB29873,EMP29873,Finance,2025-11-09,Amazing opportunities for growth and learning.,5,Positive
FB29874,EMP29874,Marketing,2025-05-16,"The work is okay, typical corporate environment.",3,Neutral
FB29875,EMP29875,Engineering,2025-12-01,I don't feel valued for the work I do.,2,Negative
FB29876,EMP29876,Operations,2025-02-18,The office environment is adequate.,3,Neutral
FB29877,EMP29877,IT,2024-11-16,Amazing opportunities for growth and learning.,5,Positive
FB29878,EMP29878,Sales,2024-10-11,The compensation is below market average.,1,Negative
FB29879,EMP29879,Finance,2024-08-19,"The benefits are fine, but could be better.",3,Neutral
FB29880,EMP29880,HR,2025-06-20,The compensation is below market average.,2,Negative
FB29881,EMP29881,Engineering,2025-06-01,"I really enjoy working here, the team is great.",4,Positive
FB29882,EMP29882,Engineering,2024-12-01,Average workplace experience overall.,3,Neutral
FB29883,EMP29883,Sales,2024-07-13,The workload is too heavy and I feel burned out.,2,Negative
FB29884,EMP29884,Engineering,2025-06-03,I don't feel valued for the work I do.,2,Negative
FB29885,EMP29885,Operations,2024-02-09,The compensation is below market average.,1,Negative
FB29886,EMP29886,IT,2024-11-26,I feel very appreciated by my manager.,5,Positive
FB29887,EMP29887,Customer Support,2024-07-24,"The benefits are fine, but could be better.",3,Neutral
FB29888,EMP29888,Customer Support,2024-07-26,"Poor work-life balance, too much overtime required.",2,Negative
FB29889,EMP29889,IT,2024-09-25,The new training program was very helpful.,5,Positive
FB29890,EMP29890,Customer Support,2024-08-06,"Steady work, but not very exciting.",3,Neutral
FB29891,EMP29891,IT,2024-06-06,"I really enjoy working here, the team is great.",5,Positive
FB29892,EMP29892,HR,2025-01-19,Management doesn't listen to our concerns.,1,Negative
FB29893,EMP29893,Finance,2024-12-11,The office environment is adequate.,3,Neutral
FB29894,EMP29894,IT,2025-10-25,The management is very supportive and I feel valued.,4,Positive
FB29895,EMP29895,Sales,2025-05-31,Management doesn't listen to our concerns.,2,Negative
FB29896,EMP29896,Engineering,2025-07-21,The tools we use are outdated and slow.,1,Negative
FB29897,EMP29897,Sales,2024-07-10,The compensation is below market average.,1,Negative
FB29898,EMP29898,Operations,2025-04-30,I feel very appreciated by my manager.,4,Positive
FB29899,EMP29899,Finance,2025-02-22,"Management is alright, some good days and bad days.",3,Neutral
FB29900,EMP29900,IT,2025-06-02,The new training program was very helpful.,5,Positive
FB29901,EMP29901,Finance,2025-06-30,"The benefits are fine, but could be better.",3,Neutral
FB29902,EMP29902,IT,2024-05-06,I love the culture and the projects I am working on.,5,Positive
FB29903,EMP29903,Finance,2024-12-25,I love the culture and the projects I am working on.,5,Positive
FB29904,EMP29904,Customer Support,2024-01-14,"The benefits are fine, but could be better.",3,Neutral
FB29905,EMP29905,Operations,2025-10-09,Communication from leadership is very poor.,2,Negative
FB29906,EMP29906,Marketing,2025-06-29,Management doesn't listen to our concerns.,1,Negative
FB29907,EMP29907,IT,2025-05-28,Amazing opportunities for growth and learning.,5,Positive
FB29908,EMP29908,Engineering,2024-12-29,I don't feel valued for the work I do.,2,Negative
FB29909,EMP29909,Customer Support,2024-02-21,Average workplace experience overall.,3,Neutral
FB29910,EMP29910,Engineering,2024-02-18,The compensation is below market average.,2,Negative
FB29911,EMP29911,Marketing,2024-06-19,The workload is too heavy and I feel burned out.,2,Negative
FB29912,EMP29912,Sales,2025-09-06,"I really enjoy working here, the team is great.",5,Positive
FB29913,EMP29913,Customer Support,2025-09-27,Lack of career progression and training.,2,Negative
FB29914,EMP29914,IT,2025-09-25,Management doesn't listen to our concerns.,1,Negative
FB29915,EMP29915,Sales,2024-02-24,The new training program was very helpful.,4,Positive
FB29916,EMP29916,Marketing,2025-05-11,Lack of career progression and training.,2,Negative
FB29917,EMP29917,Operations,2025-04-02,"It's a standard job, nothing special to report.",3,Neutral
FB29918,EMP29918,HR,2025-03-02,Collaborative environment and friendly colleagues.,4,Positive
FB29919,EMP29919,Sales,2024-12-28,"The work is okay, typical corporate environment.",3,Neutral
FB29920,EMP29920,Marketing,2025-07-07,"The work is okay, typical corporate environment.",3,Neutral
FB29921,EMP29921,Marketing,2024-05-22,"The work is okay, typical corporate environment.",3,Neutral
FB29922,EMP29922,IT,2025-06-30,"Just doing my daily tasks, things are normal.",3,Neutral
FB29923,EMP29923,Engineering,2024-02-23,"The work is okay, typical corporate environment.",3,Neutral
FB29924,EMP29924,Engineering,2025-10-18,"I really enjoy working here, the team is great.",4,Positive
FB29925,EMP29925,Customer Support,2025-04-15,The office environment is adequate.,3,Neutral
FB29926,EMP29926,Operations,2024-05-29,"The benefits are fine, but could be better.",3,Neutral
FB29927,EMP29927,Operations,2025-05-26,I don't feel valued for the work I do.,2,Negative
FB29928,EMP29928,Sales,2024-09-04,Management doesn't listen to our concerns.,2,Negative
FB29929,EMP29929,Engineering,2025-01-16,Great work-life balance and excellent benefits.,5,Positive
FB29930,EMP29930,HR,2025-07-11,The compensation is below market average.,1,Negative
FB29931,EMP29931,Engineering,2025-03-17,Amazing opportunities for growth and learning.,5,Positive
FB29932,EMP29932,HR,2025-03-28,Collaborative environment and friendly colleagues.,4,Positive
FB29933,EMP29933,Engineering,2024-11-01,The tools we use are outdated and slow.,1,Negative
FB29934,EMP29934,IT,2024-05-24,"I really enjoy working here, the team is great.",4,Positive
FB29935,EMP29935,HR,2025-06-13,Lack of career progression and training.,2,Negative
FB29936,EMP29936,Operations,2024-02-06,The new training program was very helpful.,4,Positive
FB29937,EMP29937,Marketing,2024-12-13,"It's a standard job, nothing special to report.",3,Neutral
FB29938,EMP29938,Finance,2025-06-18,"Management is alright, some good days and bad days.",3,Neutral
FB29939,EMP29939,Operations,2025-06-23,I feel very appreciated by my manager.,4,Positive
FB29940,EMP29940,Marketing,2025-03-21,Collaborative environment and friendly colleagues.,4,Positive
FB29941,EMP29941,Customer Support,2025-08-03,Average workplace experience overall.,3,Neutral
FB29942,EMP29942,HR,2024-04-18,"The work is okay, typical corporate environment.",3,Neutral
FB29943,EMP29943,Customer Support,2024-12-06,"It's a standard job, nothing special to report.",3,Neutral
FB29944,EMP29944,Sales,2024-02-02,Management doesn't listen to our concerns.,1,Negative
FB29945,EMP29945,Customer Support,2024-07-16,Average workplace experience overall.,3,Neutral
FB29946,EMP29946,IT,2024-01-04,"The benefits are fine, but could be better.",3,Neutral
FB29947,EMP29947,Operations,2025-08-04,Management doesn't listen to our concerns.,2,Negative
FB29948,EMP29948,Finance,2024-03-30,Great work-life balance and excellent benefits.,4,Positive
FB29949,EMP29949,Operations,2025-10-03,"Steady work, but not very exciting.",3,Neutral
FB29950,EMP29950,Sales,2024-08-29,"The work is okay, typical corporate environment.",3,Neutral
FB29951,EMP29951,Operations,2025-04-26,The tools we use are outdated and slow.,2,Negative
FB29952,EMP29952,HR,2024-03-25,I feel very appreciated by my manager.,5,Positive
FB29953,EMP29953,IT,2024-06-20,Amazing opportunities for growth and learning.,5,Positive
FB29954,EMP29954,Finance,2025-06-30,Amazing opportunities for growth and learning.,4,Positive
FB29955,EMP29955,Customer Support,2024-09-01,The management is very supportive and I feel valued.,5,Positive
FB29956,EMP29956,Operations,2025-05-19,"Just doing my daily tasks, things are normal.",3,Neutral
FB29957,EMP29957,HR,2025-09-14,The compensation is below market average.,1,Negative
FB29958,EMP29958,IT,2024-02-09,"Poor work-life balance, too much overtime required.",1,Negative
FB29959,EMP29959,Finance,2024-02-15,"Steady work, but not very exciting.",3,Neutral
FB29960,EMP29960,Marketing,2024-01-21,"The benefits are fine, but could be better.",3,Neutral
FB29961,EMP29961,HR,2024-06-02,Lack of career progression and training.,1,Negative
FB29962,EMP29962,Customer Support,2025-05-16,Collaborative environment and friendly colleagues.,4,Positive
FB29963,EMP29963,IT,2024-07-12,Collaborative environment and friendly colleagues.,5,Positive
FB29964,EMP29964,HR,2025-03-15,The compensation is below market average.,2,Negative
FB29965,EMP29965,IT,2024-08-16,Communication from leadership is very poor.,2,Negative
FB29966,EMP29966,Marketing,2025-04-16,"Just doing my daily tasks, things are normal.",3,Neutral
FB29967,EMP29967,Engineering,2025-10-12,Great work-life balance and excellent benefits.,5,Positive
FB29968,EMP29968,Sales,2025-08-30,Amazing opportunities for growth and learning.,4,Positive
FB29969,EMP29969,Marketing,2024-08-15,Amazing opportunities for growth and learning.,4,Positive
FB29970,EMP29970,Marketing,2024-12-16,"The work is okay, typical corporate environment.",3,Neutral
FB29971,EMP29971,Operations,2025-12-05,The new training program was very helpful.,4,Positive
FB29972,EMP29972,Marketing,2025-07-13,"Poor work-life balance, too much overtime required.",2,Negative
FB29973,EMP29973,Engineering,2025-08-16,"I really enjoy working here, the team is great.",4,Positive
FB29974,EMP29974,HR,2024-10-18,Communication from leadership is very poor.,1,Negative
FB29975,EMP29975,Customer Support,2024-09-13,I love the culture and the projects I am working on.,5,Positive
FB29976,EMP29976,Finance,2025-11-26,The new training program was very helpful.,4,Positive
FB29977,EMP29977,IT,2024-04-03,The compensation is below market average.,2,Negative
FB29978,EMP29978,Finance,2024-09-22,The compensation is below market average.,2,Negative
FB29979,EMP29979,Finance,2024-09-02,The workload is too heavy and I feel burned out.,1,Negative
FB29980,EMP29980,Engineering,2025-04-18,I feel very appreciated by my manager.,4,Positive
FB29981,EMP29981,Customer Support,2024-06-06,Communication from leadership is very poor.,1,Negative
FB29982,EMP29982,Finance,2024-12-10,I feel very appreciated by my manager.,4,Positive
FB29983,EMP29983,Operations,2025-09-02,Average workplace experience overall.,3,Neutral
FB29984,EMP29984,IT,2025-06-02,Communication from leadership is very poor.,1,Negative
FB29985,EMP29985,Engineering,2024-09-14,Communication from leadership is very poor.,2,Negative
